Channel_OrigCy5,Channel_OrigFITC,Channel_OrigHoechst,Count_Cells,Count_Cytoplasm,Count_Nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06IdentifySecondaryObjects,ExecutionTime_07IdentifyTertiaryObjects,FileName_OrigCy5,FileName_OrigFITC,FileName_OrigHoechst,Frame_OrigCy5,Frame_OrigFITC,Frame_OrigHoechst,Group_Index,Group_Length,Group_Number,Height_OrigCy5,Height_OrigFITC,Height_OrigHoechst,ImageNumber,ImageSet_ImageSet,MD5Digest_OrigCy5,MD5Digest_OrigFITC,MD5Digest_OrigHoechst,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06IdentifySecondaryObjects,ModuleError_07IdentifyTertiaryObjects,PathName_OrigCy5,PathName_OrigFITC,PathName_OrigHoechst,Scaling_OrigCy5,Scaling_OrigFITC,Scaling_OrigHoechst,Series_OrigCy5,Series_OrigFITC,Series_OrigHoechst,Threshold_FinalThreshold_Cells,Threshold_FinalThreshold_Nuclei,Threshold_OrigThreshold_Cells,Threshold_OrigThreshold_Nuclei,Threshold_SumOfEntropies_Cells,Threshold_SumOfEntropies_Nuclei,Threshold_WeightedVariance_Cells,Threshold_WeightedVariance_Nuclei,URL_OrigCy5,URL_OrigFITC,URL_OrigHoechst,Width_OrigCy5,Width_OrigFITC,Width_OrigHoechst
-1,-1,-1,467.0,467.0,467.0,0.0,0.0,0.5100000000002183,0.0,3.4199999999998454,15.559999999999945,1.5900000000001455,Plate_D04_s1_w325FB0886-DC11-4E73-8F7A-1A9206C555A9.tif,Plate_D04_s1_w21124D6ED-C1E1-4A20-BF2E-BA0CFE81C487.tif,Plate_D04_s1_w1F88DC648-7A4C-4BA9-AA23-B0597484915A.tif,0,0,0,118,288,1,2048,2048,2048,118,b'eLu986Oe7ZdRCsQwCERPJKjVRqEsGJPc/0hr2SsUuh85gF+PmXle2+v/OC4D5ReXZTZqXw1aSN4IHSLqvKN6ExMnjW37L1NiIq75mAOSJoEEI/TFs4wTc02jFNsvwLuMDtbV0eyEkVSMZjvAVgugcMYzVTX8IUZ3CX6+FmWndA==',e69ad6d7a3e411cc9df8ad2cfa62ab5e,57022453046dbc79c2c109b9857ea289,e0e685df0075475fff577af36d544a06,,,0,16767,0,1,D04,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.020311981812119483,0.027668347209692003,0.029017117,0.030742608,-11.798426715081186,-11.336283058784446,0.41334106000164184,0.04886895993305451,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s1_w325FB0886-DC11-4E73-8F7A-1A9206C555A9.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s1_w21124D6ED-C1E1-4A20-BF2E-BA0CFE81C487.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s1_w1F88DC648-7A4C-4BA9-AA23-B0597484915A.tif,2048,2048,2048
-1,-1,-1,653.0,653.0,653.0,0.0,0.0,0.5100000000002183,0.0,4.070000000000164,15.22999999999979,1.5399999999999636,Plate_D04_s2_w3EAE24CAB-5F9A-4625-ABC8-54690B2257C7.tif,Plate_D04_s2_w2EACF9DE6-9048-4113-9AA5-90A30710A890.tif,Plate_D04_s2_w10BA73956-9B99-41DE-A86F-DB5BEC11B7F1.tif,0,0,0,119,288,1,2048,2048,2048,119,b'eLu986Oe7ZfBCQMxDAQrMkg662xBCEi23EaKSP9wez0ELg8/9R52d/TaXv/HcZlUP19BXCi8HaZnsTAg5JnF+7nKDI0czNEWb9t/mJKkj2UzQYlqByVGF7krTj+oMXk32vv+KCPYaEqFshZd5hh8UazP6EXRjRQi2sav3rS7BN8XUuanjQ==',1b001647adf38a7105e709204212adfc,7b22100477489f0406c04db7c250ac65,da42b0fc56ac13153373d4aa19d3ca0c,,,0,16767,0,2,D04,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.030078124999999997,0.029467975348234178,0.04296875,0.032742195,-11.42781571944603,-10.957727373889085,0.3650457918402026,0.05005766313573812,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s2_w3EAE24CAB-5F9A-4625-ABC8-54690B2257C7.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s2_w2EACF9DE6-9048-4113-9AA5-90A30710A890.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s2_w10BA73956-9B99-41DE-A86F-DB5BEC11B7F1.tif,2048,2048,2048
-1,-1,-1,368.0,368.0,368.0,0.0,0.0,0.6299999999998818,0.0,3.949999999999818,13.360000000000127,1.490000000000009,Plate_D04_s3_w38A932CD5-8D13-4B69-836E-7AD3677331BC.tif,Plate_D04_s3_w2287E00CA-F25A-4125-9333-B1063037C2B4.tif,Plate_D04_s3_w186FB60A8-2149-4CAA-B74A-F650670EF859.tif,0,0,0,120,288,1,2048,2048,2048,120,b'eLu986Oe7ZfLCUMxDAQrEshaW5IhBOTPayNFpH+I0kPg5eAKdBh2dvU4u/6P47K4vt7IuLheQzmcpNREOCNoWA3KDcNqvC9v/az9mymJuG3mmVikBdUijToAGoUVDJsyTr/fywgeHTJXI18FKcM0okM3WSyoWR4dv/qbvxJ8fgA4sKcM',19ef56d67e756f527ca35090c81711b7,79758211c35d649e273c7e3f7e4a93db,d005717ba2181bb392c00877bb4aee36,,,0,16767,0,3,D04,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.01906410325318575,0.02868923619389534,0.027234433,0.03187693,-12.117692460693435,-11.075818942343489,0.4394562775170243,0.04591118663204785,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s3_w38A932CD5-8D13-4B69-836E-7AD3677331BC.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s3_w2287E00CA-F25A-4125-9333-B1063037C2B4.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D04_s3_w186FB60A8-2149-4CAA-B74A-F650670EF859.tif,2048,2048,2048
-1,-1,-1,510.0,510.0,510.0,0.0,0.0,0.6600000000000819,0.0,3.3500000000001364,15.439999999999827,1.3700000000001182,Plate_D05_s1_w3ECAF45BF-2731-4D86-81A0-F09853A52AD4.tif,Plate_D05_s1_w2E24652B3-E29E-46E5-8F3A-DDA8FF462CC9.tif,Plate_D05_s1_w11EDD6258-80DC-49BD-9217-4125B9461BB2.tif,0,0,0,121,288,1,2048,2048,2048,121,b'eLu986Oe7ZfhCYMxCEQnEqJGMVAKMcb9R6qhKxS+/sgMx7t397q7/o9xiSZfXHBHKImBtVglUw8YdNhBEh9d0Z3u2n84pRJ6VyFnOH1UMtkCljyhxG+ZXWmtcf3+aEa818wunnXJGOufmYLhbJBtmPAUmvErcZwSfH8A6Panhw==',9874b7fa56012c17fdfa80769db49d3a,4085e02813e7cca73d2bd5986d4a8bc1,f0190d6dfeef152706a19dafc4e0c76b,,,0,16767,0,1,D05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.020276058092713354,0.028327909111976624,0.028965797,0.031475455,-12.083405970527387,-11.062593360080449,0.4342182903951226,0.050087861113382814,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s1_w3ECAF45BF-2731-4D86-81A0-F09853A52AD4.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s1_w2E24652B3-E29E-46E5-8F3A-DDA8FF462CC9.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s1_w11EDD6258-80DC-49BD-9217-4125B9461BB2.tif,2048,2048,2048
-1,-1,-1,614.0,614.0,614.0,0.0,0.0,0.6299999999998818,0.0,3.8200000000001637,17.200000000000045,1.7899999999999636,Plate_D05_s2_w38D82BF32-0C8B-410E-8078-D93712E83B46.tif,Plate_D05_s2_w25CE43F83-F7EA-4328-9E32-7FE854BB1284.tif,Plate_D05_s2_w1756DBCF8-E29E-45A7-9461-7E72F03FEB6F.tif,0,0,0,122,288,1,2048,2048,2048,122,b'eLu986Oe7ZfhCYMxCEQnEhI18QqlUBNd4xui+0OTHQpff2SGd+c9n8fr/7gus7Trw6su1vr0kaCddNK2w669koVxFsnwnsf2b6bEbYRKQpbyx5tUGGvXhdc3FmjqXhln3+9lJJhgzwWlDDhpLUEoBpoPscoBce0/YrSP4OsLlKWngA==',247920cb78ec69b0b2111ccf11d0b964,d97fe6947d50f6fde134c2623d9e2b0d,f74b862b93ee8d636a411bbec78a4569,,,0,16767,0,2,D05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.030758057534694672,0.03515625,0.03417562,-11.539421734325625,-10.9654098964307,0.37913478427046243,0.050010432955009065,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s2_w38D82BF32-0C8B-410E-8078-D93712E83B46.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s2_w25CE43F83-F7EA-4328-9E32-7FE854BB1284.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s2_w1756DBCF8-E29E-45A7-9461-7E72F03FEB6F.tif,2048,2048,2048
-1,-1,-1,355.0,355.0,355.0,0.0,0.0,0.5699999999999363,0.0,4.259999999999991,11.509999999999991,1.3599999999999,Plate_D05_s3_w3A040A3B6-1C3E-4FBB-BA29-431D515450D2.tif,Plate_D05_s3_w2E8B7B379-3A35-4440-84C4-DE7E08C9E737.tif,Plate_D05_s3_w1B5BDACD6-4ABE-4D2F-B8DC-6052780FCA01.tif,0,0,0,123,288,1,2048,2048,2048,123,b'eLu986Oe7ZfRCQMxDEMnMjixfUmhFOzYXaND3P5w6g6F60dmEHp6em6v/+O6JNvnFNQlLNIX0KQeBavs0JiZiw62PiZjg7lt2785pV4zBiz/QeJipAqyTV1KWaMYS19jX4CbMxJnZZc4qC1Bk94ROAQdWJSW1kwNJvujjL4QfF3S2KeT',6f9fe019ccdb435af9aa0471606143f1,6688bd04be99146d0d1e0f9b0ae80564,c4609fdefa06463115aba1570eb33765,,,0,16767,0,3,D05,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.028082324378192424,0.03515625,0.031202583,-11.9893303856865,-11.527546673678424,0.525767143670862,0.045249958289693026,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s3_w3A040A3B6-1C3E-4FBB-BA29-431D515450D2.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s3_w2E8B7B379-3A35-4440-84C4-DE7E08C9E737.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D05_s3_w1B5BDACD6-4ABE-4D2F-B8DC-6052780FCA01.tif,2048,2048,2048
-1,-1,-1,511.0,511.0,511.0,0.0,0.0,0.5699999999999363,0.0,4.349999999999909,17.019999999999982,1.6700000000000728,Plate_D06_s1_w3EF231D08-083D-4DC6-8467-436220472006.tif,Plate_D06_s1_w2682AC036-369C-4FC7-AD08-92C8DA380B51.tif,Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838.tif,0,0,0,124,288,1,2048,2048,2048,124,b'eLu986Oe7ZfLCQMxDEQrEsiSrZUhBCxpt/+SMklaCGwOvs/tMb/H3vV/bJdi+9plsovHEBRrBXVVo2iH0ZDyWBnN1ffav5mSwFUrGWzUZlK/8qCFP0ZTEqdMnWO03e+3MtLzEm31EWOr9koj74YWUhMEJEKS7UeM3iH4fAFJO6bn',a32cc5971537280c6d52145060eca273,478e9575245c8b5074446b80a0a45d77,fe2cd9ae71e504a85059acf6ce6e882f,,,0,16767,0,1,D06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.018894705548882482,0.027957465872168543,0.026992436,0.031063851,-12.036529604699071,-11.238448753283771,0.4136971455617413,0.049926723221879854,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s1_w3EF231D08-083D-4DC6-8467-436220472006.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s1_w2682AC036-369C-4FC7-AD08-92C8DA380B51.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838.tif,2048,2048,2048
-1,-1,-1,529.0,529.0,529.0,0.0,0.0,0.5700000000001637,0.0,3.4500000000000455,15.919999999999845,1.4200000000000728,Plate_D06_s2_w3BC685364-F02D-432E-834B-B0A4878D0A44.tif,Plate_D06_s2_w2270F4248-D7EB-4660-B45E-5E6DEC334532.tif,Plate_D06_s2_w1BFB0B339-5FA1-4CCC-8386-828672793D21.tif,0,0,0,125,288,1,2048,2048,2048,125,b'eLu986Oe7ZbdCQNBCAYrEjx1XQMhcP5sG1dE+oeYHgKXh32ygI9x5rm7/o9xSdTrTY2LL0dnfsBY5wESEWBsCkams0OTk45d+zevRDRxCYlBzvKWiSK4jIJRmhXMMpi232/diD3UBqvAQuosZaomSRwcT7Fp2edX4vg+wdcHcT+nJw==',596e9c38719bebd9acf368ade1364b8a,441fdbb18eda1645a3843f6c975b4a98,c4bb1fa68af842708aa38baaf695c166,,,0,16767,0,2,D06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.021957486867904663,0.0295723132789135,0.03136784,0.032858126,-11.82238741678598,-11.136354234121363,0.46809889549084005,0.04773138167954194,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s2_w3BC685364-F02D-432E-834B-B0A4878D0A44.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s2_w2270F4248-D7EB-4660-B45E-5E6DEC334532.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s2_w1BFB0B339-5FA1-4CCC-8386-828672793D21.tif,2048,2048,2048
-1,-1,-1,434.0,434.0,434.0,0.0,0.0,0.49000000000023647,0.0,3.4400000000000546,12.710000000000036,1.4899999999997817,Plate_D06_s3_w369A4C88A-933F-4ADB-8C24-3DB9C01FF1CC.tif,Plate_D06_s3_w295F9BD85-BFC9-47CA-9250-BF6B18A78D1A.tif,Plate_D06_s3_w1EBB5EE38-1644-49EA-9CCB-912AA1F23945.tif,0,0,0,126,288,1,2048,2048,2048,126,b'eLu986Oe7ZfLCQMxDEQrEqws2ytBCOhjtbFFpH+I0kJYSA4+6vyYmafH9vo/jksc83pRxWWZjbWIAWfvNaar5sTdQLCpYjaSfpfMbNv/llKTkWLBAyy9gnZ6UWrjqHMasp4cqHvff8qIpmh35iJDlNA1DNjLWClMSlkz0e/6mz8l+HwDywWn+Q==',ea4f0c1093b545da06ee206d2c944c91,75101b5ebefac84567609e293696a15f,396a7167ac42337965317530fbabefa1,,,0,16767,0,3,D06,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.024609375,0.02912587970495224,0.03515625,0.03236209,-11.874151948395575,-11.167638058054603,0.5246505175025504,0.04659293939719156,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s3_w369A4C88A-933F-4ADB-8C24-3DB9C01FF1CC.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s3_w295F9BD85-BFC9-47CA-9250-BF6B18A78D1A.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D06_s3_w1EBB5EE38-1644-49EA-9CCB-912AA1F23945.tif,2048,2048,2048
-1,-1,-1,790.0,790.0,790.0,0.0,0.0,0.5399999999999636,0.0,4.880000000000109,22.700000000000273,2.0599999999999454,Plate_D07_s1_w3491A1174-B78B-4624-BD44-D0430AE635A2.tif,Plate_D07_s1_w2ED103882-A575-4B30-8E59-6596252852CC.tif,Plate_D07_s1_w14ADFAC37-7ED6-43E5-87CD-867236E95604.tif,0,0,0,127,288,1,2048,2048,2048,127,b'eLu986Oe7ZfJCQNBDAQjEmh0DxjDHMo/pZVxAvvwgh8TQ6u6Wq+z6/8Yl43+xUXKEWOxg2f1k3AqhK8NYU5s2dXwmXM/a/9+SpS7IUcQDHUt0BghUkv+2o2UQmk985Mdv9/NiKW30ZoLTI9Zwq+xOrcIbBTGkcY66EcZfUrwfQGIA6cD',ca786810fbd083b3c32f9a9ef6df6d50,5ce53f1527893caf8a58247aa890d1d5,e78b3d5cdd2dd63f18120a4f6ff1832a,,,0,16767,0,1,D07,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.032110996544361115,0.02700899485498667,0.045872852,0.030009994,-11.197695028831575,-11.179298310728063,0.3182875249036954,0.05777510041646394,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s1_w3491A1174-B78B-4624-BD44-D0430AE635A2.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s1_w2ED103882-A575-4B30-8E59-6596252852CC.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s1_w14ADFAC37-7ED6-43E5-87CD-867236E95604.tif,2048,2048,2048
-1,-1,-1,830.0,830.0,830.0,0.0,0.0,0.569999999999709,0.0,4.610000000000127,18.859999999999673,1.6399999999998727,Plate_D07_s2_w352B4DB1E-30F0-4AB6-88F2-D3D77A95ABD2.tif,Plate_D07_s2_w24CD1748C-0225-4065-AF88-4C6AC91B136F.tif,Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7.tif,0,0,0,128,288,1,2048,2048,2048,128,b'eLu986Oe7ZbbCUIxEAUrWthnsgERNtmkDYuwfzC3Az8U/UgNwzkzt9P1fzyXxPp48p6L2sStDgFJuaoSETyMYLQ2JTHrmN+Jy1P771Pi7Xaq6gOQ2favFYNY7qCjxGjUSco6fv8pIzHump0mCC4EjV7AfTGkZK3RLHryhxhdJ3h/AZgyp2o=',790d64853e7ee366d6858cc2737ce1ca,b4917ad4ea153cd5fb0002fae44a4b3a,02d154d6b3faf820e2ee3c68fca8cb49,,,0,16767,0,2,D07,0,0,0,0,0,0,0,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,/n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1,65535,65535,65535,0,0,0,0.0379626877605915,0.029048900306224822,0.05423241,0.032276556,-11.056984702095685,-10.893284579506542,0.28572605516970384,0.054630374233068935,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s2_w352B4DB1E-30F0-4AB6-88F2-D3D77A95ABD2.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s2_w24CD1748C-0225-4065-AF88-4C6AC91B136F.tif,file:///n/data1/hms/dbmi/zitnik/lab/users/kel331/microscopyclock/data/raw/test/Plate/1/2023-08-08/16767/TimePoint_1/Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7.tif,2048,2048,2048
